,sm_axis,eccentricity,mag_slope,incline,longitude,argument_of_perihelion,perihelion_distance,aphelion_distance,orbital_period,data_arc,no_obs_used,absolute_magnitude_parameter,albedo,rotation_period,bv_mag_difference,ub_mag_difference,moid,cluster_label
2947,0.103793393,0.118901243,0.166666667,0.180629139,0.580133018,0.682437818,0.279318688,0.065718103,0.044711963,0.243466929,0.183592066,0.542857143,0.162,0.004509202,0,0,0.204598077,0
1122,0.071201908,0.17421704,0.166666667,0.093705748,0.221919375,0.882187534,0.200857094,0.046367268,0.028024307,0.451305228,0.235554118,0.48,0.278,0.032248629,0,0,0.113576721,0
169,0.088021196,0.068765238,0.166666667,0.210760164,0.836992147,0.440323076,0.260616668,0.050960461,0.036374809,0.597909417,0.216257007,0.353714286,0.282,0.007995125,0.822655525,0.682442748,0.180848856,1
5815,0.113732987,0.097598834,0.166666667,0.125416664,0.87996723,0.264036133,0.306080744,0.070826632,0.050205043,0.184561851,0.17097887,0.537142857,0.385,0,0,0,0.232050775,2
2471,0.07323461,0.103889628,0.166666667,0.074412999,0.957409372,0.444713619,0.221094592,0.043279515,0.029002682,0.22766279,0.174428633,0.605714286,0.851,0.003591712,0,0,0.136001621,2
4848,0.073960437,0.121883797,0.166666667,0.043313384,0.530216272,0.477204071,0.218370649,0.044961955,0.029354129,0.413000984,0.209249677,0.605714286,0.364,0,0,0,0.130849348,2
3866,0.077646655,0.118103654,0.166666667,0.091566453,0.222032274,0.09149168,0.226705933,0.047301472,0.03115586,0.386716205,0.256791721,0.565714286,0.324,0.017084095,0,0,0.14310701,2
1796,0.071812737,0.023936657,0.166666667,0.045414279,0.082362574,0.987527139,0.236548843,0.037151678,0.028317399,0.447548279,0.254851229,0.542857143,0.178,0.003724863,0,0,0.151611149,0
4140,0.088719403,0.010662559,0.166666667,0.131094443,0.906246868,0.736088699,0.277419463,0.047142504,0.036733741,0.220148892,0.207740405,0.56,0.046,0,0,0,0.197280951,0
555,0.083449891,0.113915816,0.166666667,0.076407958,0.794605584,0.49460575,0.23949536,0.051077755,0.034048604,0.559272455,0.229517033,0.363428571,0.201,0.002616088,0.788300836,0.625954198,0.156910996,1
308,0.093706558,0.12500321,0.166666667,0.053870246,0.990420169,0.86307706,0.257277246,0.059101674,0.039325176,0.642396684,0.299698146,0.422857143,0.056,0.013648995,0,0,0.172709163,0
3277,0.121851061,0.01287901,0.166666667,0.142234682,0.217318698,0.227713071,0.350804433,0.068598951,0.054823476,0.397723649,0.20084088,0.468571429,0.048,0,0,0,0.280976198,2
2389,0.091435209,0.159308206,0.166666667,0.151179665,0.905074396,0.986604653,0.2434841,0.060083202,0.038138944,0.571499868,0.223587753,0.508571429,0.044,0.006915905,0,0,0.157440981,0
4754,0.074191113,0.279399224,0.166666667,0.044625034,0.283563084,0.76693187,0.181894215,0.055463829,0.029466053,0.435861534,0.239111686,0.611428571,0.357,0.003081658,0,0,0.091465576,0
5292,0.093933028,0.120830573,0.166666667,0.2045524,0.30793489,0.032144579,0.258875926,0.058941279,0.039443998,0.248818155,0.199331608,0.485714286,0.284,0.009616697,0,0,0.178494081,2
5526,0.071454117,0.141088033,0.166666667,0.053445021,0.302454159,0.481346267,0.208925739,0.044428604,0.028145228,0.320130869,0.199762829,0.6,0.421,0.002593175,0,0,0.118653538,0
1197,0.072545664,0.374657412,0.166666667,0.039315154,0.720963321,0.234843592,0.157076432,0.060324435,0.02867011,0.437733076,0.167529107,0.634285714,0,0.009750152,0,0,0.06270678,2
3903,0.088154149,0.107826094,0.166666667,0.219703989,0.867477512,0.350580225,0.250642107,0.053920791,0.036443083,0.359863031,0.215610177,0.474285714,0.234,0.014625229,0,0,0.173024844,2
1922,0.08194991,0.068120503,0.166666667,0.072167743,0.980791695,0.294231544,0.247904927,0.046822665,0.033294383,0.323624416,0.224557999,0.594285714,0.031,0,0,0,0.16698969,2
2776,0.078613361,0.100179994,0.166666667,0.071433519,0.102351777,0.265110087,0.233022574,0.04675885,0.031632989,0.284529965,0.1885511,0.548571429,0.289,0,0,0,0.150279129,2
1828,0.07252905,0.133394291,0.166666667,0.092451276,0.814987987,0.396271806,0.212827397,0.044699101,0.028662102,0.450917056,0.221108236,0.531428571,0.271,0.002592322,0,0,0.127669824,2
1882,0.080859044,0.293102959,0.166666667,0.374134177,0.207739496,0.91754793,0.189813014,0.061699416,0.032748719,0.379396393,0.162677878,0.548571429,0.418,0.003956124,0,0,0.104592773,0
4227,0.075239182,0.151303349,0.166666667,0.076787727,0.619965812,0.315029054,0.213984012,0.047810627,0.029975966,0.249400413,0.251185856,0.622857143,0.42,0.001689214,0,0,0.126067422,2
136,0.117139034,0.23575574,0.166666667,0.196837591,0.561761837,0.297967626,0.268782958,0.085583369,0.052128521,0.672549319,0.260025873,0.277142857,0.065,0.015646557,0.639740019,0.497709924,0.190611869,1
2929,0.099665054,0.021548985,0.166666667,0.058934756,0.99819883,0.270995202,0.298795089,0.055033891,0.042484037,0.316692776,0.210435533,0.56,0,0,0,0,0.223118029,2
4093,0.104400572,0.374938518,0.166666667,0.029329838,0.702664398,0.299218107,0.204958108,0.087300705,0.045042319,0.298545742,0.163648124,0.548571429,0.092,0,0,0,0.116100757,2
1840,0.132462337,0.110062502,0.166666667,0.037764445,0.125914953,0.334376766,0.340325514,0.084982345,0.061034026,0.414609125,0.294307891,0.434285714,0.052,0.004588665,0,0,0.267617502,2
1687,0.091244444,0.270499346,0.166666667,0.172311486,0.682740242,0.117715262,0.213227774,0.068309913,0.03803977,0.338998794,0.2076326,0.537142857,0.044,0.004416819,0,0,0.125635863,2
2594,0.099807948,0.161903793,0.166666667,0.144500289,0.412274406,0.771653105,0.258971444,0.066361355,0.042560618,0.329849029,0.221323846,0.52,0.111,0.002876295,0,0,0.18117737,0
5482,0.117323612,0.081057224,0.166666667,0.148854406,0.166751672,0.602447678,0.31879884,0.071818264,0.052233348,0.204441795,0.199547219,0.48,0.35,0.003746496,0,0,0.241464742,0
3078,0.094660367,0.243464966,0.166666667,0.056901775,0.508632274,0.835037647,0.226538043,0.068914355,0.039826277,0.439576893,0.196420871,0.588571429,0.146,0,0,0,0.142809295,0
2437,0.072173131,0.118960446,0.166666667,0.071330238,0.145246227,0.474866164,0.215445496,0.043515166,0.028490692,0.322515354,0.191569642,0.554285714,0.468,0.001966484,0,0,0.126932209,0
763,0.120792123,0.106734119,0.166666667,0.1468828,0.719401903,0.433789503,0.317641588,0.076538715,0.054214427,0.583505469,0.246334627,0.365714286,0.084,0.015219439,0.684308264,0.610687023,0.243302365,1
5666,0.073899782,0.208586824,0.166666667,0.059600978,0.432196764,0.485364075,0.197965449,0.050596332,0.029324718,0.343573676,0.227145321,0.605714286,0.34,0,0,0,0.107181357,0
5859,0.081528409,0.221938158,0.166666667,0.021810432,0.732960848,0.386312961,0.208669417,0.057270111,0.033083259,0.335588427,0.186502803,0.617142857,0.366,0,0,0,0.121647503,2
2867,0.101348208,0.19462153,0.166666667,0.110186489,0.38309884,0.729755293,0.252490823,0.070127604,0.043388528,0.229257067,0.201379905,0.554285714,0.092,0,0,0,0.171952041,0
4214,0.081007829,0.066857228,0.166666667,0.083871576,0.685430707,0.776539062,0.246219773,0.046100183,0.032823001,0.207020365,0.252156102,0.537142857,0.412,0.007678245,0,0,0.164115196,0
3684,0.093711708,0.196531773,0.166666667,0.222067084,0.563324545,0.509803932,0.23770718,0.064585716,0.039327877,0.303079035,0.173242777,0.582857143,0.0817,0.007312614,0,0,0.15319597,2
2106,0.091748368,0.085721501,0.166666667,0.129104637,0.614569191,0.494292319,0.263944658,0.054753394,0.0383019,0.556971151,0.266494179,0.474285714,0.175,0.024117611,0,0,0.182741659,2
433,0.056852461,0.08017258,0.166666667,0.330401116,0.487033832,0.344585395,0.192251461,0.030587141,0.021369967,0.603316097,0.263367831,0.457714286,0.726,0.016161487,0.665738162,0.377099237,0.106534596,1
1155,0.071847273,0.049134185,0.166666667,0.019783593,0.253162752,0.983695141,0.230834451,0.03879487,0.028333993,0.455630571,0.275226391,0.52,0.181,0.001810481,0,0,0.147181349,0
694,0.087325373,0.176907577,0.166666667,0.202959544,0.76541561,0.22234721,0.230925747,0.058388728,0.036018055,0.526402617,0.239111686,0.348571429,0.207,0.008666667,0.808727948,0.622900763,0.150911774,1
1289,0.078408611,0.171127508,0.166666667,0.081406506,0.853872646,0.219080776,0.215361389,0.051442548,0.031531772,0.426406776,0.227360931,0.548571429,0,0.00175064,0,0,0.129532727,2
1951,0.116308573,0.158375462,0.166666667,0.209121661,0.217077765,0.943400739,0.291996133,0.078033518,0.05165763,0.39413306,0.224234584,0.406857143,0.08,0.029067642,0.701949861,0.519083969,0.215159275,1
5187,0.089372844,0.151529427,0.166666667,0.198051837,0.398814937,0.784293977,0.241547997,0.058010932,0.037070526,0.405403907,0.173673997,0.56,0.288,0,0,0,0.164596417,0
4544,0.118155499,0.149897049,0.166666667,0.025775376,0.101986735,0.197749103,0.29831695,0.078605456,0.052706549,0.333009857,0.234476067,0.52,0.16,0,0,0,0.222197935,2
2565,0.08267381,0.085670113,0.166666667,0.07395392,0.143529142,0.219184318,0.245025878,0.048546076,0.033657811,0.312838784,0.226175075,0.525714286,0.264,0.002712371,0,0,0.163641675,2
3213,0.11144394,0.066077934,0.166666667,0.16857616,0.278383383,0.431145411,0.311111466,0.066517068,0.048924063,0.317760248,0.221539457,0.468571429,0.136,0,0,0,0.232596159,0
3646,0.100565851,0.113174616,0.166666667,0.117655864,0.350421547,0.609471724,0.274446903,0.062990579,0.042967444,0.335435931,0.240728762,0.48,0.069,0.013271785,0,0,0.193056472,0
28,0.088037915,0.078992741,0.444444444,0.088715132,0.989903724,0.176018153,0.257969003,0.051722714,0.036383392,0.82309068,0.244609746,0.151428571,0.216,0.003285862,0.778087279,0.685496183,0.177595802,1
5606,0.094296402,0.143142156,0.166666667,0.118977602,0.430420026,0.572248894,0.253474542,0.060913684,0.039634855,0.229936368,0.197283312,0.542857143,0.256,0,0,0,0.169992509,0
473,0.082896092,0.233876858,0.166666667,0.128616083,0.449492322,0.433639069,0.208139726,0.059151987,0.033769617,0.590797555,0.302716688,0.44,0.062,0.005223644,0,0,0.11868254,2
268,0.091214151,0.237314184,0.166666667,0.079809921,0.435399941,0.33201891,0.222093487,0.065790069,0.038024027,0.648205398,0.297218629,0.371428571,0.061,0.02018769,0,0,0.134129351,2
795,0.092108693,0.358077262,0.166666667,0.279553384,0.092191752,0.915742887,0.191018223,0.075621686,0.038489636,0.521855461,0.218952135,0.338285714,0.209,0.004982023,0.663881151,0.378625954,0.103718362,1
5072,0.071279762,0.110086846,0.166666667,0.096503301,0.040599102,0.512598742,0.215670529,0.042319783,0.02806162,0.378162561,0.213238465,0.571428571,0,0,0,0,0.128067249,0
1790,0.097964439,0.156199211,0.166666667,0.078205915,0.552491307,0.207177953,0.257017943,0.064571368,0.041575583,0.435514952,0.297865459,0.497142857,0.03,0.012071298,0,0,0.172922183,2
2174,0.070734275,0.230509981,0.166666667,0.053740891,0.616967269,0.398893055,0.187153654,0.049610004,0.027800456,0.342630973,0.217335058,0.605714286,0.417,0.002973796,0,0,0.096621827,2
248,0.078972531,0.242697414,0.166666667,0.140768352,0.929819246,0.117358493,0.198968795,0.056745514,0.031810747,0.669125088,0.26185856,0.464571429,0.0428,0.051761121,0.69637883,0.503816794,0.111279692,1
1016,0.090653428,0.085627624,0.166666667,0.115862,0.330426213,0.189474046,0.261685471,0.053997821,0.037732963,0.455991017,0.274471755,0.445714286,0.052,0.004795856,0,0,0.181377558,2
2827,0.072060667,0.098712793,0.166666667,0.047866519,0.206716395,0.065392635,0.219880244,0.04213136,0.028436586,0.383458334,0.262181975,0.56,0.138,0,0,0,0.135214985,2
1297,0.117583702,0.163209832,0.166666667,0.079987963,0.832919099,0.162369184,0.292914982,0.07939264,0.052381162,0.574411157,0.253234153,0.445714286,0.054,0.021206581,0,0,0.213972263,2
5986,0.081821703,0.172482864,0.166666667,0.078939429,0.454679199,0.401387706,0.221557613,0.05403457,0.033230128,0.214534263,0.199978439,0.594285714,0.204,0,0,0,0.133241337,2
4262,0.071718778,0.153396523,0.166666667,0.084661661,0.827966048,0.85439429,0.206622968,0.045408606,0.028272264,0.339705821,0.242022423,0.542857143,0.2,0.002975015,0,0,0.117328577,0
3917,0.072201181,0.231833019,0.166666667,0.10971447,0.446255372,0.564211512,0.189482253,0.050817638,0.028504192,0.434059307,0.228762398,0.542857143,0.289,0.001887873,0,0,0.099138036,0
2290,0.113063913,0.070485514,0.166666667,0.359576192,0.470841784,0.823747392,0.313177138,0.067992314,0.049829644,0.549166124,0.228331177,0.434285714,0.049,0.005868373,0,0,0.245895825,0
5513,0.088642469,0.193929374,0.166666667,0.09532942,0.416284123,0.846897807,0.228946003,0.060612342,0.036694145,0.229243204,0.159874946,0.582857143,0.339,0,0,0,0.146198374,0
2403,0.117219657,0.14751302,0.166666667,0.038798497,0.307950538,0.40606577,0.297250437,0.077717731,0.052174302,0.43060735,0.26185856,0.485714286,0.09,0,0,0,0.21684419,2
4486,0.045933614,0.331115862,0.166666667,0.240582342,0.550381563,0.483302399,0.124745518,0.035641258,0.016615915,0.154949884,0.055196205,0.805714286,0,0,0,0,0.027741644,2
383,0.092991053,0.164516554,0.166666667,0.081475319,0.132875146,0.096717556,0.245081733,0.061608161,0.038950422,0.599891866,0.267572229,0.368,0.192,0.012858013,0.78551532,0.639694656,0.163265681,1
5058,0.09004005,0.148281824,0.166666667,0.185403888,0.820071124,0.439642938,0.243716782,0.058249629,0.037415268,0.159302954,0.156748599,0.525714286,0.257,0.002482633,0,0,0.162159514,2
5069,0.116350076,0.071131337,0.166666667,0.08800014,0.944214746,0.523185585,0.319927293,0.070268404,0.051681133,0.334687314,0.228978008,0.485714286,0.0792,0.03229738,0,0,0.244805058,2
386,0.097599701,0.261989711,0.166666667,0.265719478,0.356211425,0.436866077,0.226522916,0.07264437,0.041381456,0.625164626,0.259163433,0.240571429,0.19,0.01471298,0.818012999,0.685496183,0.139466413,1
1409,0.11181442,0.116093926,0.166666667,0.15152979,0.474773395,0.648601726,0.296388357,0.071107561,0.049130747,0.410588774,0.26250539,0.451428571,0.145,0,0,0,0.220614397,0
2881,0.118628641,0.215304005,0.166666667,0.003486192,0.873219178,0.019232023,0.278063968,0.084873849,0.052976234,0.411157168,0.272531263,0.48,0.084,0.01206886,0,0,0.19573976,2
5914,0.072625341,0.108457408,0.166666667,0.069826066,0.285366584,0.998872614,0.218788873,0.043152583,0.028708521,0.244520538,0.206338939,0.605714286,0.382,0,0,0,0.133954828,0
545,0.090243026,0.127050962,0.166666667,0.217768519,0.060507606,0.301778093,0.249778554,0.056810269,0.037520317,0.572498024,0.233721432,0.371428571,0.054,0.006563071,0.711234912,0.572519084,0.173814046,1
4773,0.071820244,0.09388581,0.166666667,0.052637043,0.79396391,0.658752157,0.220493981,0.041654828,0.028321005,0.273882966,0.217335058,0.548571429,0.584,0.002179768,0,0,0.135089226,0
1296,0.11186453,0.077841501,0.166666667,0.131693464,0.822081957,0.342861385,0.308356291,0.067821344,0.049158722,0.455769204,0.244717551,0.44,0.2,0.003819013,0,0,0.234306739,2
1831,0.121783707,0.114014515,0.166666667,0.219124733,0.842859014,0.226391514,0.317264832,0.077901057,0.054784679,0.408842,0.210004312,0.457142857,0.068,0.008312005,0,0,0.247407501,2
987,0.118111851,0.262987947,0.166666667,0.022387196,0.115891133,0.93671066,0.261729605,0.088790652,0.052681691,0.394756907,0.300560586,0.48,0.097,0.073126143,0,0,0.179575866,0
21,0.106479764,0.107147352,0.458333333,0.201018952,0.183490391,0.989333576,0.288263084,0.06661977,0.046178736,0.829606421,0.309831824,0.185714286,0.166,0.00252791,0.663881151,0.357251908,0.210461274,1
200,0.094464467,0.199650631,0.5,0.083884591,0.435988341,0.50178221,0.238251544,0.065387519,0.039723214,0.701384942,0.281694696,0.298857143,0.04,0.002283608,0.668523677,0.355725191,0.152042323,1
1749,0.055954518,0.191763502,0.166666667,0.280038073,0.760471498,0.302665073,0.168286248,0.036156628,0.020968655,0.342131895,0.253449763,0.568571429,0,0.228519196,0.821727019,0.763358779,0.088586463,1
4675,0.080277843,0.083990672,0.166666667,0.131466643,0.617026615,0.976056685,0.240441472,0.046792185,0.032458976,0.333522798,0.216472618,0.56,0.191,0,0,0,0.154951464,0
4550,0.081710618,0.29585044,0.166666667,0.177520889,0.411834678,0.447239867,0.190548928,0.062572859,0.033174481,0.193378897,0.137667098,0.64,0.064,0,0,0,0.099127642,2
4201,0.111843252,0.092587508,0.166666667,0.150011463,0.401044945,0.379235125,0.303737769,0.069087061,0.049146842,0.20480224,0.24428633,0.485714286,0,0.00304997,0,0,0.225114776,2
3847,0.082912533,0.105049939,0.166666667,0.05053944,0.515619751,0.171735047,0.240639343,0.050076429,0.03377789,0.342728016,0.22606727,0.594285714,0.07,0,0,0,0.154557505,2
1074,0.111702697,0.122649933,0.166666667,0.168846567,0.279843801,0.694970573,0.294130458,0.071597914,0.049068393,0.562807592,0.299913756,0.397142857,0.129,0.027361365,0.710306407,0.564885496,0.217748886,1
3370,0.097450546,0.011882211,0.166666667,0.141474351,0.815605912,0.951161386,0.296608393,0.05283891,0.041302143,0.316082792,0.239435101,0.502857143,0.258,0,0,0,0.21596901,0
3679,0.071231543,0.06828176,0.166666667,0.080201153,0.07246028,0.26490925,0.225127946,0.039611603,0.028038509,0.435764491,0.263475636,0.554285714,0,0.003543327,0,0,0.141936681,2
3162,0.079872752,0.373897204,0.166666667,0.044661694,0.539044633,0.337677149,0.16829596,0.066471694,0.032257434,0.369068249,0.177770591,0.617142857,0.337,0.036258379,0,0,0.074321403,2
2990,0.076967461,0.245800569,0.166666667,0.075021462,0.268376269,0.550232624,0.194673046,0.055406317,0.030821782,0.216599892,0.188119879,0.594285714,0.115,0.002476356,0,0,0.102989344,0
4537,0.081409026,0.170396992,0.166666667,0.057420961,0.609086569,0.454679342,0.221288039,0.053586929,0.033023526,0.242136054,0.228223372,0.56,0.165,0,0,0,0.134926253,2
573,0.072667043,0.266525886,0.166666667,0.082807003,0.935519989,0.213294148,0.182287367,0.053421939,0.028728631,0.5691847,0.189844761,0.52,0.298,0.008737965,0,0,0.094048001,2
3016,0.09075538,0.142202808,0.166666667,0.173361307,0.715436448,0.602401006,0.246747196,0.058308162,0.03778584,0.316734366,0.221216041,0.485714286,0.206,0.00248649,0,0,0.166346779,0
662,0.114336621,0.161172987,0.166666667,0.261452609,0.64686627,0.864640163,0.287288292,0.07685164,0.050544416,0.553657827,0.25657611,0.343428571,0.031,0.006246801,0.628597957,0.470229008,0.211937019,1
119,0.116942771,0.055924878,0.166666667,0.101649949,0.947768137,0.649115132,0.326053583,0.069304977,0.052017124,0.7366254,0.233613627,0.26,0.058,0.028367459,0.65645311,0.584732824,0.250828662,1
4582,0.07775039,0.213507458,0.166666667,0.054316607,0.456900372,0.395262605,0.203859011,0.053827644,0.031206968,0.323402604,0.241375593,0.577142857,0.025,0,0,0,0.113434151,2
5272,0.075534295,0.095785154,0.166666667,0.091835833,0.050594255,0.193723329,0.227730896,0.044337051,0.030119957,0.17703409,0.151681759,0.617142857,0.221,0,0,0,0.144977998,2
4822,0.067847452,0.118178477,0.166666667,0.015637133,0.927593804,0.147185389,0.206883393,0.04042858,0.026428821,0.333550525,0.203212592,0.628571429,0,0,0,0,0.119037232,2
44,0.096563635,0.092227214,0.263888889,0.09638083,0.410049318,0.244937903,0.272172292,0.058554177,0.040831401,0.766861215,0.343359207,0.243428571,0.045,0.003472882,0.627669452,0.418320611,0.190877503,1
